user_id,artist_id,artist_name,long_rank,medium_rank,short_rank,appears_long_term,appears_medium_term,appears_short_term,churned_artist,rank_change_long_to_medium,historical_best_rank,historical_avg_rank,historical_presence_count,is_long_only,is_medium_only,is_present_in_both_historical_windows,long_rank_score,medium_rank_score,historical_affinity_score
2a37e50ec865,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,24,44,13,1,1,1,0,20,24,34.0,2,0,0,1,0.54,0.14,0.34
2a37e50ec865,1eClJfHLoDI4rZe5HxzBFv,INXS,25,35,999,1,1,0,1,10,25,30.0,2,0,0,1,0.52,0.32,0.42000000000000004
2a37e50ec865,33NVpKoXjItPwUJTMZIOiY,David Kushner,26,999,999,1,0,0,1,999,26,26.0,1,1,0,0,0.5,0.0,0.5
2a37e50ec865,33ScadVnbm2X8kkUqOkC6Z,Don Omar,27,32,27,1,1,1,0,5,27,29.5,2,0,0,1,0.48,0.38,0.43
2a37e50ec865,13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,28,999,999,1,0,0,1,999,28,28.0,1,1,0,0,0.46,0.0,0.46
2a37e50ec865,0Riv2KnFcLZA3JSVryRg4y,Sawano Hiroyuki,29,999,999,1,0,0,1,999,29,29.0,1,1,0,0,0.44,0.0,0.44
2a37e50ec865,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,30,999,999,1,0,0,1,999,30,30.0,1,1,0,0,0.42,0.0,0.42
2a37e50ec865,1hCkSJcXREhrodeIHQdav8,Ramin Djawadi,31,999,999,1,0,0,1,999,31,31.0,1,1,0,0,0.4,0.0,0.4
2a37e50ec865,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,32,21,20,1,1,1,0,-11,21,26.5,2,0,0,1,0.38,0.6,0.49
2a37e50ec865,762310PdDnwsDxAQxzQkfX,Depeche Mode,33,999,21,1,0,1,0,999,33,33.0,1,1,0,0,0.36,0.0,0.36
2a37e50ec865,4bthk9UfsYUYdcFyqxmSUU,Tears For Fears,34,41,999,1,1,0,1,7,34,37.5,2,0,0,1,0.34,0.2,0.27
2a37e50ec865,67hb7towEyKvt5Z8Bx306c,Empire Of The Sun,35,999,999,1,0,0,1,999,35,35.0,1,1,0,0,0.32,0.0,0.32
2a37e50ec865,4Zc9ID5YsCSgTf2l00RmiU,Masami Ueda,36,999,999,1,0,0,1,999,36,36.0,1,1,0,0,0.3,0.0,0.3
2a37e50ec865,1Sdc6ySbIvzO0X9vbyHzWm,Ogryzek,37,999,999,1,0,0,1,999,37,37.0,1,1,0,0,0.28,0.0,0.28
2a37e50ec865,3Xd2WSaNywx5gn1pgRPFjF,Eternxlkz,38,999,999,1,0,0,1,999,38,38.0,1,1,0,0,0.26,0.0,0.26
2a37e50ec865,21451j1KhjAiaYKflxBjr1,Zion & Lennox,39,19,999,1,1,0,1,-20,19,29.0,2,0,0,1,0.24,0.64,0.44
2a37e50ec865,7An4yvF7hDYDolN4m5zKBp,Soda Stereo,40,28,29,1,1,1,0,-12,28,34.0,2,0,0,1,0.22,0.46,0.34
2a37e50ec865,1n0pe6Cx9pCNvXYkX9TTLX,Real Life,41,999,999,1,0,0,1,999,41,41.0,1,1,0,0,0.2,0.0,0.2
2a37e50ec865,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,42,10,28,1,1,1,0,-32,10,26.0,2,0,0,1,0.18,0.82,0.5
2a37e50ec865,1i8SpTcr7yvPOmcqrbnVXY,Ozuna,43,999,999,1,0,0,1,999,43,43.0,1,1,0,0,0.16,0.0,0.16
2a37e50ec865,4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,44,999,999,1,0,0,1,999,44,44.0,1,1,0,0,0.14,0.0,0.14
2a37e50ec865,1dfeR4HaWDbWqFHLkxsg1d,Queen,45,999,999,1,0,0,1,999,45,45.0,1,1,0,0,0.12,0.0,0.12
2a37e50ec865,7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,46,39,10,1,1,1,0,-7,39,42.5,2,0,0,1,0.1,0.24,0.16999999999999998
2a37e50ec865,54R6Y0I7jGUCveDTtI21nb,Boney M.,47,30,999,1,1,0,1,-17,30,38.5,2,0,0,1,0.08,0.42,0.25
2a37e50ec865,0TnOYISbd1XYRBk9myaseg,Pitbull,48,12,3,1,1,1,0,-36,12,30.0,2,0,0,1,0.06,0.78,0.42000000000000004
2a37e50ec865,0g0ZYLiNYI4kMg8MX76bkN,mikeeysmind,49,999,999,1,0,0,1,999,49,49.0,1,1,0,0,0.04,0.0,0.04
2a37e50ec865,77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,50,999,999,1,0,0,1,999,50,50.0,1,1,0,0,0.02,0.0,0.02
2a37e50ec865,1wZtkThiXbVNtj6hee6dz9,Wisin & Yandel,999,18,12,0,1,1,0,999,18,18.0,1,0,1,0,0.0,0.66,0.66
2a37e50ec865,2R21vXR83lH98kGeO99Y66,Anuel AA,999,20,999,0,1,0,1,999,20,20.0,1,0,1,0,0.0,0.62,0.62
2a37e50ec865,0lZoBs4Pzo7R89JM9lxwoT,Duran Duran,999,22,30,0,1,1,0,999,22,22.0,1,0,1,0,0.0,0.58,0.58
2a37e50ec865,77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,999,23,6,0,1,1,0,999,23,23.0,1,0,1,0,0.0,0.56,0.56
2a37e50ec865,3TVXtAsR1Inumwj472S9r4,Drake,999,25,32,0,1,1,0,999,25,25.0,1,0,1,0,0.0,0.52,0.52
2a37e50ec865,5ksRONqssB7BR161NTtJAm,Ace of Base,999,26,14,0,1,1,0,999,26,26.0,1,0,1,0,0.0,0.5,0.5
2a37e50ec865,700c9Qz2z6HZKTumeliKAw,LONOWN,999,27,999,0,1,0,1,999,27,27.0,1,0,1,0,0.0,0.48,0.48
2a37e50ec865,0jnsk9HBra6NMjO2oANoPY,Flo Rida,999,29,26,0,1,1,0,999,29,29.0,1,0,1,0,0.0,0.44,0.44
2a37e50ec865,1pR1W2iWfLwtMK776UeIcF,Cult Member,999,31,999,0,1,0,1,999,31,31.0,1,0,1,0,0.0,0.4,0.4
2a37e50ec865,0HTe9EZNu88PPSaDDOPpdq,Talento de Barrio,999,33,999,0,1,0,1,999,33,33.0,1,0,1,0,0.0,0.36,0.36
2a37e50ec865,7gRhy3MIPHQo5CXYfWaw9I,Azealia Banks,999,37,999,0,1,0,1,999,37,37.0,1,0,1,0,0.0,0.28,0.28
2a37e50ec865,3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,999,38,23,0,1,1,0,999,38,38.0,1,0,1,0,0.0,0.26,0.26
2a37e50ec865,5INjqkS1o8h1imAzPqGZBb,Tame Impala,999,40,999,0,1,0,1,999,40,40.0,1,0,1,0,0.0,0.22,0.22
2a37e50ec865,1vCWHaC5f2uS3yhpwWbIA6,Avicii,999,42,22,0,1,1,0,999,42,42.0,1,0,1,0,0.0,0.18,0.18
2a37e50ec865,3yY2gUcIsjMr8hjo51PoJ8,The Smiths,999,43,999,0,1,0,1,999,43,43.0,1,0,1,0,0.0,0.16,0.16
2a37e50ec865,7tU1VKOuxiNZwBZC6RHidA,Alexis y Fido,999,45,999,0,1,0,1,999,45,45.0,1,0,1,0,0.0,0.12,0.12
2a37e50ec865,6tbjWDEIzxoDsBA1FuhfPW,Madonna,999,47,19,0,1,1,0,999,47,47.0,1,0,1,0,0.0,0.08,0.08
2a37e50ec865,0EmeFodog0BfCgMzAIvKQp,Shakira,999,48,999,0,1,0,1,999,48,48.0,1,0,1,0,0.0,0.06,0.06
2a37e50ec865,2bdcBjvuI9worc472GbeU0,Samuel Kim,999,49,999,0,1,0,1,999,49,49.0,1,0,1,0,0.0,0.04,0.04
4c93f67cac84,4LLpKhyESsyAXpc4laK94U,Mac Miller,1,1,3,1,1,1,0,0,1,1.0,2,0,0,1,1.0,1.0,1.0
4c93f67cac84,05fG473iIaoy82BF1aGhL8,Slipknot,2,7,5,1,1,1,0,5,2,4.5,2,0,0,1,0.98,0.88,0.9299999999999999
4c93f67cac84,6TIYQ3jFPwQSRmorSezPxX,mgk,3,2,4,1,1,1,0,-1,2,2.5,2,0,0,1,0.96,0.98,0.97
4c93f67cac84,4puAp107dCehraE47QXVQX,C.R.O,4,3,2,1,1,1,0,-1,3,3.5,2,0,0,1,0.94,0.96,0.95
4c93f67cac84,4nXOZlYoAD67hF9aUEncMY,Pouya,5,10,13,1,1,1,0,5,5,7.5,2,0,0,1,0.92,0.82,0.87
4c93f67cac84,1bAftSH8umNcGZ0uyV7LMg,Duki,6,11,9,1,1,1,0,5,6,8.5,2,0,0,1,0.9,0.8,0.8500000000000001
4c93f67cac84,6l3HvQ5sa6mXTsMTB19rO5,J. Cole,7,4,10,1,1,1,0,-3,4,5.5,2,0,0,1,0.88,0.94,0.9099999999999999
4c93f67cac84,5H4yInM5zmHqpKIoMNAx4r,Central Cee,8,8,8,1,1,1,0,0,8,8.0,2,0,0,1,0.86,0.86,0.86
4c93f67cac84,4cJD9t5QBFTUQcd3xfbOb2,Dillom,9,16,12,1,1,1,0,7,9,12.5,2,0,0,1,0.84,0.7,0.77
4c93f67cac84,1VPmR4DJC1PlOtd0IADAO0,$uicideboy$,10,24,19,1,1,1,0,14,10,17.0,2,0,0,1,0.82,0.54,0.6799999999999999
4c93f67cac84,3RNrq3jvMZxD9ZyoOZbQOD,Korn,11,6,1,1,1,1,0,-5,6,8.5,2,0,0,1,0.8,0.9,0.8500000000000001
4c93f67cac84,13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,12,5,14,1,1,1,0,-7,5,8.5,2,0,0,1,0.78,0.92,0.8500000000000001
4c93f67cac84,1Qp56T7n950O3EGMsSl81D,Ghost,13,9,6,1,1,1,0,-4,9,11.0,2,0,0,1,0.76,0.84,0.8
4c93f67cac84,1nzgtKYFckznkcVMR3Gg4z,KSI,14,23,31,1,1,1,0,9,14,18.5,2,0,0,1,0.74,0.56,0.65
4c93f67cac84,0fA0VVWsXO9YnASrzqfmYu,Kid Cudi,15,42,34,1,1,1,0,27,15,28.5,2,0,0,1,0.72,0.18,0.44999999999999996
4c93f67cac84,4q3ewBCX7sLwd24euuV69X,Bad Bunny,16,15,999,1,1,0,1,-1,15,15.5,2,0,0,1,0.7,0.72,0.71
4c93f67cac84,7dGJo4pcD2V6oG8kP0tJRR,Eminem,17,17,22,1,1,1,0,0,17,17.0,2,0,0,1,0.68,0.68,0.68
4c93f67cac84,5Q2fyL2TcdUY9IqKTkGk5G,Bardero$,18,33,999,1,1,0,1,15,18,25.5,2,0,0,1,0.66,0.36,0.51
4c93f67cac84,2cFrymmkijnjDg9SS92EPM,blackbear,19,20,15,1,1,1,0,1,19,19.5,2,0,0,1,0.64,0.62,0.63
4c93f67cac84,6fxyWrfmjcbj5d12gXeiNV,Denzel Curry,20,18,23,1,1,1,0,-2,18,19.0,2,0,0,1,0.62,0.66,0.64
4c93f67cac84,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,21,22,11,1,1,1,0,1,21,21.5,2,0,0,1,0.6,0.58,0.59
4c93f67cac84,716NhGYqD1jl2wI1Qkgq36,Bizarrap,22,47,999,1,1,0,1,25,22,34.5,2,0,0,1,0.58,0.08,0.32999999999999996
4c93f67cac84,2IDLDx25HU1nQMKde4n61a,Rich Brian,23,35,999,1,1,0,1,12,23,29.0,2,0,0,1,0.56,0.32,0.44000000000000006
4c93f67cac84,2kCcBybjl3SAtIcwdWpUe3,Lil Peep,24,31,17,1,1,1,0,7,24,27.5,2,0,0,1,0.54,0.4,0.47000000000000003
4c93f67cac84,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,25,13,28,1,1,1,0,-12,13,19.0,2,0,0,1,0.52,0.76,0.64
4c93f67cac84,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,26,32,999,1,1,0,1,6,26,29.0,2,0,0,1,0.5,0.38,0.44
4c93f67cac84,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,27,27,36,1,1,1,0,0,27,27.0,2,0,0,1,0.48,0.48,0.48
4c93f67cac84,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",28,19,21,1,1,1,0,-9,19,23.5,2,0,0,1,0.46,0.64,0.55
4c93f67cac84,5YCc6xS5Gpj3EkaYGdjyNK,WOS,29,28,999,1,1,0,1,-1,28,28.5,2,0,0,1,0.44,0.46,0.45
4c93f67cac84,6ASri4ePR7RlsvIQgWPJpS,iann dior,30,46,27,1,1,1,0,16,30,38.0,2,0,0,1,0.42,0.1,0.26
4c93f67cac84,6tvDaHOPNWfkc9Q8IghqSR,Walls,31,39,999,1,1,0,1,8,31,35.0,2,0,0,1,0.4,0.24,0.32
4c93f67cac84,3FoFW2AoUGRHBacC6i4x4p,Russ Millions,32,999,999,1,0,0,1,999,32,32.0,1,1,0,0,0.38,0.0,0.38
4c93f67cac84,1U1el3k54VvEUzo3ybLPlM,Kali Uchis,33,50,999,1,1,0,1,17,33,41.5,2,0,0,1,0.36,0.02,0.19
4c93f67cac84,1URnnhqYAYcrqrcwql10ft,21 Savage,34,36,999,1,1,0,1,2,34,35.0,2,0,0,1,0.34,0.3,0.32
4c93f67cac84,6C1ohJrd5VydigQtaGy5Wa,Joyner Lucas,35,29,16,1,1,1,0,-6,29,32.0,2,0,0,1,0.32,0.44,0.38
4c93f67cac84,7d3WFRME3vBY2cgoP38RDo,Lil Skies,36,999,999,1,0,0,1,999,36,36.0,1,1,0,0,0.3,0.0,0.3
4c93f67cac84,7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,37,48,999,1,1,0,1,11,37,42.5,2,0,0,1,0.28,0.06,0.17
4c93f67cac84,0lAWpj5szCSwM4rUMHYmrr,Måneskin,38,34,24,1,1,1,0,-4,34,36.0,2,0,0,1,0.26,0.34,0.30000000000000004
4c93f67cac84,3Gm5F95VdRxW3mqCn8RPBJ,Aminé,39,21,20,1,1,1,0,-18,21,30.0,2,0,0,1,0.24,0.6,0.42
4c93f67cac84,0ErzCpIMyLcjPiwT4elrtZ,NLE Choppa,40,26,33,1,1,1,0,-14,26,33.0,2,0,0,1,0.22,0.5,0.36
4c93f67cac84,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,41,25,25,1,1,1,0,-16,25,33.0,2,0,0,1,0.2,0.52,0.36
4c93f67cac84,5rHC8VSODpT9V7a8ZQu1h6,ORO600,42,41,18,1,1,1,0,-1,41,41.5,2,0,0,1,0.18,0.2,0.19
4c93f67cac84,00FQb4jTyendYWaN8pK0wa,Lana Del Rey,43,45,999,1,1,0,1,2,43,44.0,2,0,0,1,0.16,0.12,0.14
4c93f67cac84,1ZwdS5xdxEREPySFridCfh,2Pac,44,12,30,1,1,1,0,-32,12,28.0,2,0,0,1,0.14,0.78,0.46
4c93f67cac84,79VoIbX3rTrc52fw3B84B9,El Princi,45,999,999,1,0,0,1,999,45,45.0,1,1,0,0,0.12,0.0,0.12
4c93f67cac84,1vqR17Iv8VFdzure1TAXEq,LIT killah,46,999,32,1,0,1,0,999,46,46.0,1,1,0,0,0.1,0.0,0.1
4c93f67cac84,0huGjMyP507tBCARyzSkrv,Cordae,47,38,29,1,1,1,0,-9,38,42.5,2,0,0,1,0.08,0.26,0.17
4c93f67cac84,3TVXtAsR1Inumwj472S9r4,Drake,48,999,999,1,0,0,1,999,48,48.0,1,1,0,0,0.06,0.0,0.06
4c93f67cac84,0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,49,37,999,1,1,0,1,-12,37,43.0,2,0,0,1,0.04,0.28,0.16
4c93f67cac84,5me0Irg2ANcsgc93uaYrpb,The Notorious B.I.G.,50,14,26,1,1,1,0,-36,14,32.0,2,0,0,1,0.02,0.74,0.38
4c93f67cac84,6pCBRiHhyUMQBqs0WUSxEL,FRO!,999,30,7,0,1,1,0,999,30,30.0,1,0,1,0,0.0,0.42,0.42
4c93f67cac84,3E12tRURRvPfHz0hAMCFYc,Omar Courtz,999,40,999,0,1,0,1,999,40,40.0,1,0,1,0,0.0,0.22,0.22
4c93f67cac84,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,999,43,999,0,1,0,1,999,43,43.0,1,0,1,0,0.0,0.16,0.16
4c93f67cac84,6eXZu6O7nAUA5z6vLV8NKI,Little Simz,999,44,999,0,1,0,1,999,44,44.0,1,0,1,0,0.0,0.14,0.14
4c93f67cac84,7u160I5qtBYZTQMLEIJmyz,Borgore,999,49,999,0,1,0,1,999,49,49.0,1,0,1,0,0.0,0.04,0.04
74863a38faa4,0ys2OFYzWYB5hRDLCsBqxt,Fuerza Regida,1,4,12,1,1,1,0,3,1,2.5,2,0,0,1,1.0,0.94,0.97
74863a38faa4,6XkjpgcEsYab502Vr1bBeW,Grupo Frontera,2,5,8,1,1,1,0,3,2,3.5,2,0,0,1,0.98,0.92,0.95
74863a38faa4,4q3ewBCX7sLwd24euuV69X,Bad Bunny,3,3,11,1,1,1,0,0,3,3.0,2,0,0,1,0.96,0.96,0.96
74863a38faa4,0Q8NcsJwoCbZOHHW63su5S,Mora,4,7,5,1,1,1,0,3,4,5.5,2,0,0,1,0.94,0.88,0.9099999999999999
74863a38faa4,5eumcnUkdmGvkvcsx1WFNG,Tito Double P,5,14,2,1,1,1,0,9,5,9.5,2,0,0,1,0.92,0.74,0.8300000000000001
74863a38faa4,4OWNoqgNhNECnLCLcNf9JX,Leleco,6,12,999,1,1,0,1,6,6,9.0,2,0,0,1,0.9,0.78,0.8400000000000001
74863a38faa4,1sLot73qJ4Vbh4nPuwzvj9,Salamandra,7,1,1,1,1,1,0,-6,1,4.0,2,0,0,1,0.88,1.0,0.94
74863a38faa4,0epOFNiUfyON9EYx7Tpr6V,The Strokes,8,2,10,1,1,1,0,-6,2,5.0,2,0,0,1,0.86,0.98,0.9199999999999999
74863a38faa4,0XwVARXT135rw8lyw1EeWP,Christian Nodal,9,21,999,1,1,0,1,12,9,15.0,2,0,0,1,0.84,0.6,0.72
74863a38faa4,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,10,29,999,1,1,0,1,19,10,19.5,2,0,0,1,0.82,0.44,0.63
74863a38faa4,2DaxqgrOhkeH0fpeiQq2f4,Oasis,11,18,43,1,1,1,0,7,11,14.5,2,0,0,1,0.8,0.66,0.73
74863a38faa4,12GqGscKJx3aE4t07u7eVZ,Peso Pluma,12,26,23,1,1,1,0,14,12,19.0,2,0,0,1,0.78,0.5,0.64
74863a38faa4,7Gi6gjaWy3DxyilpF1a8Is,Junior H,13,20,27,1,1,1,0,7,13,16.5,2,0,0,1,0.76,0.62,0.69
74863a38faa4,74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,14,8,4,1,1,1,0,-6,8,11.0,2,0,0,1,0.74,0.86,0.8
74863a38faa4,0GM7qgcRCORpGnfcN2tCiB,Tainy,15,11,28,1,1,1,0,-4,11,13.0,2,0,0,1,0.72,0.8,0.76
74863a38faa4,0elWFr7TW8piilVRYJUe4P,Natanael Cano,16,33,29,1,1,1,0,17,16,24.5,2,0,0,1,0.7,0.36,0.53
74863a38faa4,6bxlchoOipKgLaJKgoCzOZ,Kchiporros,17,13,26,1,1,1,0,-4,13,15.0,2,0,0,1,0.68,0.76,0.72
74863a38faa4,52iwsT98xCoGgiGntTiR7K,Quevedo,18,999,999,1,0,0,1,999,18,18.0,1,1,0,0,0.66,0.0,0.66
74863a38faa4,6jRUKVZllu1wtgXHbqvUmT,El Kuelgue,19,16,6,1,1,1,0,-3,16,17.5,2,0,0,1,0.64,0.7,0.6699999999999999
74863a38faa4,4boI7bJtmB1L3b1cuL75Zr,Mon Laferte,20,24,18,1,1,1,0,4,20,22.0,2,0,0,1,0.62,0.54,0.5800000000000001
74863a38faa4,7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,21,10,25,1,1,1,0,-11,10,15.5,2,0,0,1,0.6,0.82,0.71
74863a38faa4,3XGlCtII7O0K0SvCwAj0Wx,Qmbia Juan,22,43,999,1,1,0,1,21,22,32.5,2,0,0,1,0.58,0.16,0.37
74863a38faa4,2B8HcBRTizIsSPryM46Sb1,Só Pra Contrariar,23,999,999,1,0,0,1,999,23,23.0,1,1,0,0,0.56,0.0,0.56
74863a38faa4,2F9pvj94b52wGKs0OqiNi2,Babasonicos,24,999,34,1,0,1,0,999,24,24.0,1,1,0,0,0.54,0.0,0.54
74863a38faa4,3HrbmsYpKjWH1lzhad7alj,Los Auténticos Decadentes,25,34,49,1,1,1,0,9,25,29.5,2,0,0,1,0.52,0.34,0.43000000000000005
74863a38faa4,6ZiADXvihvsYB0hCyHPbg1,Néstor Ló y Los Caminantes,26,44,999,1,1,0,1,18,26,35.0,2,0,0,1,0.5,0.14,0.32
74863a38faa4,5J7rXWjtn5HzUkJ4Jet8Fr,Alvaro Diaz,27,19,13,1,1,1,0,-8,19,23.0,2,0,0,1,0.48,0.64,0.56
74863a38faa4,4Y3OSkeYcOxlhUhFX97UHo,Area 69,28,999,999,1,0,0,1,999,28,28.0,1,1,0,0,0.46,0.0,0.46
74863a38faa4,716NhGYqD1jl2wI1Qkgq36,Bizarrap,29,999,999,1,0,0,1,999,29,29.0,1,1,0,0,0.44,0.0,0.44
74863a38faa4,37MCoi4pcUf9EKsPXeuCqU,Tan Bionica,30,17,3,1,1,1,0,-13,17,23.5,2,0,0,1,0.42,0.68,0.55
74863a38faa4,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,31,27,33,1,1,1,0,-4,27,29.0,2,0,0,1,0.4,0.48,0.44
74863a38faa4,1RnHJ07H3jcpay9PrUPjnt,Raça Negra,32,999,999,1,0,0,1,999,32,32.0,1,1,0,0,0.38,0.0,0.38
74863a38faa4,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,33,37,999,1,1,0,1,4,33,35.0,2,0,0,1,0.36,0.28,0.32
74863a38faa4,7okwEbXzyT2VffBmyQBWLz,Maná,34,6,16,1,1,1,0,-28,6,20.0,2,0,0,1,0.34,0.9,0.62
74863a38faa4,1bAftSH8umNcGZ0uyV7LMg,Duki,35,41,999,1,1,0,1,6,35,38.0,2,0,0,1,0.32,0.2,0.26
74863a38faa4,3E12tRURRvPfHz0hAMCFYc,Omar Courtz,36,999,37,1,0,1,0,999,36,36.0,1,1,0,0,0.3,0.0,0.3
74863a38faa4,6OBGbSaBUvQtk9wpQfDbOE,Kevin Kaarl,37,9,999,1,1,0,1,-28,9,23.0,2,0,0,1,0.28,0.84,0.56
74863a38faa4,7wTu5u7W3kc9Id5JAvSAFV,Viejas Locas,38,999,999,1,0,0,1,999,38,38.0,1,1,0,0,0.26,0.0,0.26
74863a38faa4,26T3LtbuGT1Fu9m0eRq5X3,Cage The Elephant,39,28,999,1,1,0,1,-11,28,33.5,2,0,0,1,0.24,0.46,0.35
74863a38faa4,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",40,999,999,1,0,0,1,999,40,40.0,1,1,0,0,0.22,0.0,0.22
74863a38faa4,1wZtkThiXbVNtj6hee6dz9,Wisin & Yandel,41,45,42,1,1,1,0,4,41,43.0,2,0,0,1,0.2,0.12,0.16
74863a38faa4,0C0XlULifJtAgn6ZNCW2eu,The Killers,42,15,19,1,1,1,0,-27,15,28.5,2,0,0,1,0.18,0.72,0.44999999999999996
74863a38faa4,2IMZYfNi21MGqxopj9fWx8,Rels B,43,999,46,1,0,1,0,999,43,43.0,1,1,0,0,0.16,0.0,0.16
74863a38faa4,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,44,999,999,1,0,0,1,999,44,44.0,1,1,0,0,0.14,0.0,0.14
74863a38faa4,2qWK8K2Jfh67UqtwY8tCW6,YSY A,45,999,999,1,0,0,1,999,45,45.0,1,1,0,0,0.12,0.0,0.12
74863a38faa4,246dkjvS1zLTtiykXe5h60,Post Malone,46,999,999,1,0,0,1,999,46,46.0,1,1,0,0,0.1,0.0,0.1
74863a38faa4,7yQrcdkLdBAkV7yY9fF2Hw,Grupo Revelação,47,999,999,1,0,0,1,999,47,47.0,1,1,0,0,0.08,0.0,0.08
74863a38faa4,6dLuQ5qXxIuWc5urxfIiZR,Calle 24,48,40,999,1,1,0,1,-8,40,44.0,2,0,0,1,0.06,0.22,0.14
74863a38faa4,04gDigrS5kc9YWfZHwBETP,Maroon 5,49,999,999,1,0,0,1,999,49,49.0,1,1,0,0,0.04,0.0,0.04
74863a38faa4,5XJDexmWFLWOkjOEjOVX3e,Eladio Carrion,50,999,999,1,0,0,1,999,50,50.0,1,1,0,0,0.02,0.0,0.02
74863a38faa4,3f4CvU22jFdNIY5wsYnk6F,c n d,999,22,7,0,1,1,0,999,22,22.0,1,0,1,0,0.0,0.58,0.58
74863a38faa4,3JSSjGYcIkgsrz7892CelT,Ed Maverick,999,23,999,0,1,0,1,999,23,23.0,1,0,1,0,0.0,0.56,0.56
74863a38faa4,7tU1VKOuxiNZwBZC6RHidA,Alexis y Fido,999,25,999,0,1,0,1,999,25,25.0,1,0,1,0,0.0,0.52,0.52
74863a38faa4,0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,999,30,22,0,1,1,0,999,30,30.0,1,0,1,0,0.0,0.42,0.42
74863a38faa4,6x87eYql5aUn7gBRe1KEKb,Chapa C,999,31,9,0,1,1,0,999,31,31.0,1,0,1,0,0.0,0.4,0.4
74863a38faa4,6d9mAzxvrwFuBK400gb9zb,Los Ollies,999,32,999,0,1,0,1,999,32,32.0,1,0,1,0,0.0,0.38,0.38
74863a38faa4,235Vf4hkmwvxjVEMuCbRxm,Rodrigo,999,35,20,0,1,1,0,999,35,35.0,1,0,1,0,0.0,0.32,0.32
74863a38faa4,4SsVbpTthjScTS7U2hmr1X,Arcángel,999,36,50,0,1,1,0,999,36,36.0,1,0,1,0,0.0,0.3,0.3
74863a38faa4,5H1nN1SzW0qNeUEZvuXjAj,Danny Ocean,999,38,45,0,1,1,0,999,38,38.0,1,0,1,0,0.0,0.26,0.26
74863a38faa4,7j4EDoy89FLUbaeJuV1gNY,VILLAGRÁN,999,39,999,0,1,0,1,999,39,39.0,1,0,1,0,0.0,0.24,0.24
74863a38faa4,3TVXtAsR1Inumwj472S9r4,Drake,999,42,38,0,1,1,0,999,42,42.0,1,0,1,0,0.0,0.18,0.18
74863a38faa4,2osoVujXgV0PA8lhqDKYFw,Callejeros,999,46,14,0,1,1,0,999,46,46.0,1,0,1,0,0.0,0.1,0.1
74863a38faa4,1aw0Cdl1DIrtUrUA6fGbAR,Dread Mar I,999,47,15,0,1,1,0,999,47,47.0,1,0,1,0,0.0,0.08,0.08
74863a38faa4,19HM5j0ULGSmEoRcrSe5x3,Milo j,999,48,36,0,1,1,0,999,48,48.0,1,0,1,0,0.0,0.06,0.06
74863a38faa4,4ZDoy7AWNgQVmX7T0u0B1j,No Te Va Gustar,999,49,35,0,1,1,0,999,49,49.0,1,0,1,0,0.0,0.04,0.04
74863a38faa4,01pQZzNIPRiVaCozNUrnyL,Los Angeles De Charly,999,50,17,0,1,1,0,999,50,50.0,1,0,1,0,0.0,0.02,0.02
